Query,Type,Time
s1,SS,1.0
s1,SS,1.0
s1,SS,0.0
s1,SS,1.0
s1,SS,0.0
s1,SS,1.0
s1,SS,0.0
s1,SS,1.0
s1,GS,0.0
s1,GS,1.0
s1,GS,1.0
s1,GS,1.0
s1,GS,1.0
s1,GS,0.0
s1,GS,1.0
s1,GS,0.0
s1,GS,1.0
s1,GS,0.0
s1,Jena,51.0
s1,Jena,0.0
s1,Jena,0.0
s1,Jena,1.0
s1,Jena,0.0
s1,Jena,0.0
s1,Jena,1.0
s1,Jena,0.0
s1,Jena,0.0
s1,Jena,1.0
s1,GDB,1.0
s1,GDB,1.0
s1,GDB,1.0
s1,GDB,0.0
s1,GDB,0.0
s1,GDB,1.0
s1,GDB,1.0
s1,GDB,1.0
s1,GDB,1.0
s1,GDB,1.0
s2,SS,1.0
s2,SS,1.0
s2,SS,1.0
s2,SS,1.0
s2,SS,1.0
s2,SS,1.0
s2,SS,0.0
s2,SS,1.0
s2,SS,0.0
s2,SS,1.0
s2,GS,1.0
s2,GS,0.0
s2,GS,1.0
s2,GS,1.0
s2,GS,1.0
s2,GS,1.0
s2,GS,0.0
s2,GS,1.0
s2,GS,0.0
s2,GS,1.0
s2,Jena,41.0
s2,Jena,1.0
s2,Jena,0.0
s2,Jena,0.0
s2,Jena,0.0
s2,Jena,1.0
s2,Jena,0.0
s2,Jena,0.0
s2,Jena,0.0
s2,Jena,0.0
s2,GDB,1.0
s2,GDB,1.0
s2,GDB,0.0
s2,GDB,1.0
s2,GDB,1.0
s2,GDB,1.0
s2,GDB,1.0
s2,GDB,1.0
s2,GDB,0.0
s2,GDB,1.0
s3,SS,6577.0
s3,SS,6647.0
s3,SS,6663.0
s3,SS,6683.0
s3,SS,6659.0
s3,SS,6694.0
s3,SS,6585.0
s3,SS,6583.0
s3,SS,6609.0
s3,SS,6689.0
s3,GS,6876.0
s3,GS,6757.0
s3,GS,6834.0
s3,GS,6853.0
s3,GS,6879.0
s3,GS,6796.0
s3,GS,6860.0
s3,GS,6776.0
s3,GS,6804.0
s3,GS,6819.0
s3,Jena,7300.0
s3,Jena,7130.0
s3,Jena,7122.0
s3,Jena,6990.0
s3,Jena,6894.0
s3,Jena,7215.0
s3,Jena,6809.0
s3,Jena,6906.0
s3,Jena,6905.0
s3,Jena,7036.0
s3,GDB,6579.0
s3,GDB,6662.0
s3,GDB,6599.0
s3,GDB,6489.0
s3,GDB,6523.0
s3,GDB,6606.0
s3,GDB,6503.0
s3,GDB,6469.0
s3,GDB,6480.0
s3,GDB,6626.0
s4,SS,697.0
s4,SS,689.0
s4,SS,689.0
s4,SS,690.0
s4,SS,691.0
s4,SS,701.0
s4,SS,693.0
s4,SS,693.0
s4,SS,691.0
s4,SS,706.0
s4,GS,716.0
s4,GS,730.0
s4,GS,807.0
s4,GS,767.0
s4,GS,716.0
s4,GS,713.0
s4,GS,725.0
s4,GS,718.0
s4,GS,719.0
s4,GS,728.0
s4,Jena,712.0
s4,Jena,711.0
s4,Jena,714.0
s4,Jena,713.0
s4,Jena,713.0
s4,Jena,713.0
s4,Jena,714.0
s4,Jena,756.0
s4,Jena,740.0
s4,Jena,738.0
s4,GDB,760.0
s4,GDB,684.0
s4,GDB,682.0
s4,GDB,682.0
s4,GDB,760.0
s4,GDB,684.0
s4,GDB,682.0
s4,GDB,684.0
s4,GDB,685.0
s4,GDB,688.0
s5,SS,2456.0
s5,SS,2473.0
s5,SS,2473.0
s5,SS,2461.0
s5,SS,2477.0
s5,SS,2524.0
s5,SS,2506.0
s5,SS,2490.0
s5,SS,2483.0
s5,SS,2466.0
s5,GS,2547.0
s5,GS,2542.0
s5,GS,2534.0
s5,GS,2527.0
s5,GS,2540.0
s5,GS,2542.0
s5,GS,2541.0
s5,GS,2530.0
s5,GS,2544.0
s5,GS,2560.0
s5,Jena,4417.0
s5,Jena,4144.0
s5,Jena,4116.0
s5,Jena,2407.0
s5,Jena,4105.0
s5,Jena,2407.0
s5,Jena,2379.0
s5,Jena,2395.0
s5,Jena,2399.0
s5,Jena,2418.0
s5,GDB,4147.0
s5,GDB,4105.0
s5,GDB,4114.0
s5,GDB,4158.0
s5,GDB,4177.0
s5,GDB,4112.0
s5,GDB,4106.0
s5,GDB,4141.0
s5,GDB,4190.0
s5,GDB,4100.0
s6,SS,808.0
s6,SS,845.0
s6,SS,828.0
s6,SS,835.0
s6,SS,794.0
s6,SS,793.0
s6,SS,793.0
s6,SS,796.0
s6,SS,793.0
s6,SS,795.0
s6,GS,853.0
s6,GS,890.0
s6,GS,998.0
s6,GS,825.0
s6,GS,844.0
s6,GS,842.0
s6,GS,821.0
s6,GS,813.0
s6,GS,831.0
s6,GS,823.0
s6,Jena,1660.0
s6,Jena,814.0
s6,Jena,1233.0
s6,Jena,1721.0
s6,Jena,1236.0
s6,Jena,1684.0
s6,Jena,1682.0
s6,Jena,829.0
s6,Jena,799.0
s6,Jena,1647.0
s6,GDB,790.0
s6,GDB,785.0
s6,GDB,787.0
s6,GDB,787.0
s6,GDB,806.0
s6,GDB,790.0
s6,GDB,790.0
s6,GDB,789.0
s6,GDB,810.0
s6,GDB,796.0
c0,CS,40070.0
c0,CS,40070.0
c0,CS,40334.0
c0,CS,40224.0
c0,CS,40070.0
c0,CS,40065.0
c0,CS,40257.0
c0,CS,40134.0
c0,CS,40134.0
c0,CS,40042.0
c1,CS,1927.0
c1,CS,1927.0
c1,CS,1979.0
c1,CS,1927.0
c1,CS,1933.0
c1,CS,1923.0
c1,CS,1927.0
c1,CS,1927.0
c1,CS,1919.0
c1,CS,1936.0
c2,CS,14295.0
c2,CS,14494.0
c2,CS,14295.0
c2,CS,14287.0
c2,CS,14359.0
c2,CS,14312.0
c2,CS,14367.0
c2,CS,14239.0
c2,CS,14291.0
c2,CS,14305.0
c3,CS,13316.0
c3,CS,13316.0
c3,CS,13331.0
c3,CS,13448.0
c3,CS,13490.0
c3,CS,13373.0
c3,CS,13293.0
c3,CS,13322.0
c3,CS,13463.0
c3,CS,13466.0
c4,CS,24929.0
c4,CS,24929.0
c4,CS,24942.0
c4,CS,25230.0
c4,CS,24845.0
c4,CS,24937.0
c4,CS,25008.0
c4,CS,24880.0
c4,CS,25033.0
c4,CS,25004.0
c5,CS,11386.0
c5,CS,11372.0
c5,CS,11386.0
c5,CS,11468.0
c5,CS,11302.0
c5,CS,11355.0
c5,CS,11370.0
c5,CS,11359.0
c5,CS,11416.0
c5,CS,11485.0
f1,CS,10420.0
f1,CS,10344.0
f1,CS,10345.0
f1,CS,10294.0
f1,CS,10348.0
f1,CS,10434.0
f1,CS,10558.0
f1,CS,10302.0
f1,CS,10310.0
f1,CS,10354.0
f2,CS,913689.0
f2,CS,913689.0
f2,CS,913689.0
f2,CS,913689.0
f2,CS,913689.0
f2,CS,913689.0
f2,CS,913689.0
f2,CS,913689.0
f2,CS,913689.0
f2,CS,913689.0
f3,CS,3.0
f3,CS,3.0
f3,CS,3.0
f3,CS,3.0
f3,CS,3.0
f3,CS,3.0
f3,CS,3.0
f3,CS,3.0
f3,CS,3.0
f3,CS,3.0
f5,CS,79.0
f5,CS,80.0
f5,CS,79.0
f5,CS,78.0
f5,CS,79.0
f5,CS,79.0
f5,CS,82.0
f5,CS,79.0
f5,CS,79.0
f5,CS,80.0
f6,CS,3.0
f6,CS,3.0
f6,CS,3.0
f6,CS,3.0
f6,CS,8.0
f6,CS,3.0
f6,CS,3.0
f6,CS,4.0
f6,CS,3.0
f6,CS,3.0
f7,CS,30454.0
f7,CS,30454.0
f7,CS,30593.0
f7,CS,30651.0
f7,CS,30471.0
f7,CS,30712.0
f7,CS,30712.0
f7,CS,30726.0
f7,CS,30618.0
f7,CS,30607.0
f8,CS,7052.0
f8,CS,7068.0
f8,CS,7052.0
f8,CS,7074.0
f8,CS,7012.0
f8,CS,7017.0
f8,CS,7062.0
f8,CS,7078.0
f8,CS,7018.0
f8,CS,7043.0
q2,CS,13316.0
q2,CS,13316.0
q2,CS,13331.0
q2,CS,13448.0
q2,CS,13490.0
q2,CS,13373.0
q2,CS,13293.0
q2,CS,13322.0
q2,CS,13463.0
q2,CS,13466.0
q4,CS,1.0
q4,CS,1.0
q4,CS,1.0
q4,CS,1.0
q4,CS,1.0
q4,CS,1.0
q4,CS,1.0
q4,CS,1.0
q4,CS,2.0
q4,CS,1.0
q7,CS,83347.0
q7,CS,83623.0
q7,CS,83411.0
q7,CS,83265.0
q7,CS,83656.0
q7,CS,83932.0
q7,CS,83271.0
q7,CS,83306.0
q7,CS,83541.0
q7,CS,83781.0
q8,CS,79.0
q8,CS,79.0
q8,CS,82.0
q8,CS,79.0
q8,CS,79.0
q8,CS,81.0
q8,CS,78.0
q8,CS,79.0
q8,CS,79.0
q8,CS,81.0
q9,CS,38849.0
q9,CS,38849.0
q9,CS,38485.0
q9,CS,37810.0
q9,CS,38042.0
q9,CS,37770.0
q9,CS,37999.0
q9,CS,37853.0
q9,CS,37988.0
q9,CS,37946.0
q12,CS,3.0
q12,CS,3.0
q12,CS,4.0
q12,CS,3.0
q12,CS,3.0
q12,CS,3.0
q12,CS,3.0
q12,CS,3.0
q12,CS,3.0
q12,CS,3.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,0.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s1,CS,1.0
s2,CS,1.0
s2,CS,1.0
s2,CS,1.0
s2,CS,1.0
s2,CS,1.0
s2,CS,1.0
s2,CS,1.0
s2,CS,3.0
s2,CS,6.0
s2,CS,1.0
s3,CS,10137.0
s3,CS,10137.0
s3,CS,10135.0
s3,CS,10274.0
s3,CS,10145.0
s3,CS,10257.0
s3,CS,10164.0
s3,CS,10259.0
s3,CS,10178.0
s3,CS,10246.0
s4,CS,705.0
s4,CS,705.0
s4,CS,707.0
s4,CS,705.0
s4,CS,708.0
s4,CS,702.0
s4,CS,704.0
s4,CS,704.0
s4,CS,705.0
s4,CS,702.0
s5,CS,4226.0
s5,CS,4226.0
s5,CS,4206.0
s5,CS,4217.0
s5,CS,4204.0
s5,CS,4195.0
s5,CS,4215.0
s5,CS,4208.0
s5,CS,4231.0
s5,CS,4258.0
s6,CS,8692.0
s6,CS,8692.0
s6,CS,8692.0
s6,CS,8612.0
s6,CS,8507.0
s6,CS,8531.0
s6,CS,8518.0
s6,CS,8517.0
s6,CS,8509.0
s6,CS,8583.0
c0,SumRDF,18073.0
c0,SumRDF,18073.0
c0,SumRDF,18235.0
c0,SumRDF,18438.0
c0,SumRDF,18160.0
c0,SumRDF,18175.0
c0,SumRDF,18392.0
c0,SumRDF,18272.0
c0,SumRDF,18284.0
c0,SumRDF,18031.0
c1,SumRDF,2793.0
c1,SumRDF,2793.0
c1,SumRDF,2840.0
c1,SumRDF,2826.0
c1,SumRDF,2794.0
c1,SumRDF,2796.0
c1,SumRDF,2821.0
c1,SumRDF,2804.0
c1,SumRDF,2815.0
c1,SumRDF,2801.0
c2,SumRDF,8417.0
