Query,Type,Time
s5,GDB,145.0
s6,SS,9675.0
s6,SS,9529.0
s6,SS,9304.0
s6,SS,9050.0
s6,SS,9074.0
s6,SS,9153.0
s6,SS,9177.0
s6,SS,9027.0
s6,SS,9125.0
s6,SS,9167.0
s6,GS,9532.0
s6,GS,9201.0
s6,GS,9177.0
s6,GS,9257.0
s6,GS,9033.0
s6,GS,9020.0
s6,GS,8792.0
s6,GS,8919.0
s6,GS,9065.0
s6,GS,9027.0
s6,Jena,56185.0
s6,Jena,32790.0
s6,Jena,57206.0
s6,Jena,53379.0
s6,Jena,17967.0
s6,Jena,25675.0
s6,Jena,35472.0
s6,Jena,40222.0
s6,Jena,34959.0
s6,Jena,76299.0
s6,GDB,9410.0
s6,GDB,8951.0
s6,GDB,8905.0
s6,GDB,8808.0
s6,GDB,8863.0
s6,GDB,8885.0
s6,GDB,9003.0
s6,GDB,9055.0
s6,GDB,8846.0
s6,GDB,8819.0
s7,SS,5920.0
s7,SS,5795.0
s7,SS,5824.0
s7,SS,5882.0
s7,SS,5934.0
s7,SS,5938.0
s7,SS,5794.0
s7,SS,5818.0
s7,SS,5800.0
s7,SS,5821.0
s7,GS,5852.0
s7,GS,5889.0
s7,GS,6112.0
s7,GS,5696.0
s7,GS,5733.0
s7,GS,5776.0
s7,GS,5836.0
s7,GS,5829.0
s7,GS,5838.0
s7,GS,5677.0
s7,Jena,21558.0
s7,Jena,46783.0
s7,Jena,14850.0
s7,Jena,52812.0
s7,Jena,39135.0
s7,Jena,23292.0
s7,Jena,9291.0
s7,Jena,15450.0
s7,Jena,37396.0
s7,Jena,32850.0
s7,GDB,6978.0
s7,GDB,6911.0
s7,GDB,6924.0
s7,GDB,6959.0
s7,GDB,7018.0
s7,GDB,6986.0
s7,GDB,6891.0
s7,GDB,7024.0
s7,GDB,6976.0
s7,GDB,7008.0
s8,SS,6011.0
s8,SS,5160.0
s8,SS,4920.0
s8,SS,5205.0
s8,SS,5239.0
s8,SS,5119.0
s8,SS,5501.0
s8,SS,4514.0
s8,SS,4478.0
s8,SS,4518.0
s8,GS,5964.0
s8,GS,5932.0
s8,GS,5166.0
s8,GS,5774.0
s8,GS,5938.0
s8,GS,5673.0
s8,GS,4579.0
s8,GS,4644.0
s8,GS,4922.0
s8,GS,4342.0
s8,Jena,14105.0
s8,Jena,11347.0
s8,Jena,9947.0
s8,Jena,9908.0
s8,Jena,12428.0
s8,Jena,11009.0
s8,Jena,14844.0
s8,Jena,14489.0
s8,Jena,10019.0
s8,Jena,11077.0
s8,GDB,5980.0
s8,GDB,4988.0
s8,GDB,4554.0
s8,GDB,4602.0
s8,GDB,4620.0
s8,GDB,4619.0
s8,GDB,4661.0
s8,GDB,4687.0
s8,GDB,4635.0
s8,GDB,4663.0
s9,SS,1.0
s9,SS,1.0
s9,SS,0.0
s9,SS,1.0
s9,SS,0.0
s9,SS,1.0
s9,SS,1.0
s9,SS,0.0
s9,SS,0.0
s9,SS,0.0
s9,GS,1.0
s9,GS,0.0
s9,GS,1.0
s9,GS,1.0
s9,GS,0.0
s9,GS,1.0
s9,GS,1.0
s9,GS,1.0
s9,GS,1.0
s9,GS,1.0
s9,Jena,8.0
s9,Jena,1.0
s9,Jena,1.0
s9,Jena,0.0
s9,Jena,0.0
s9,Jena,0.0
s9,Jena,0.0
s9,Jena,0.0
s9,Jena,0.0
s9,Jena,0.0
s9,GDB,1.0
s9,GDB,1.0
s9,GDB,0.0
s9,GDB,1.0
s9,GDB,1.0
s9,GDB,1.0
s9,GDB,1.0
s9,GDB,1.0
s9,GDB,1.0
s9,GDB,1.0
s10,SS,4.0
s10,SS,3.0
s10,SS,3.0
s10,SS,4.0
s10,SS,4.0
s10,SS,4.0
s10,SS,3.0
s10,SS,3.0
s10,SS,3.0
s10,SS,3.0
s10,GS,4.0
s10,GS,4.0
s10,GS,4.0
s10,GS,3.0
s10,GS,4.0
s10,GS,5.0
s10,GS,4.0
s10,GS,3.0
s10,GS,3.0
s10,GS,4.0
s10,Jena,25.0
s10,Jena,17.0
s10,Jena,3.0
s10,Jena,15.0
s10,Jena,26.0
s10,Jena,26.0
s10,Jena,22.0
s10,Jena,14.0
s10,Jena,16.0
s10,Jena,21.0
s10,GDB,6.0
s10,GDB,4.0
s10,GDB,4.0
s10,GDB,4.0
s10,GDB,3.0
s10,GDB,4.0
s10,GDB,4.0
s10,GDB,4.0
s10,GDB,4.0
s10,GDB,4.0
s11,SS,28.0
s11,SS,28.0
s11,SS,29.0
s11,SS,23.0
s11,SS,24.0
s11,SS,23.0
s11,SS,22.0
s11,SS,21.0
s11,SS,21.0
s11,SS,33.0
s11,GS,153.0
s11,GS,30.0
s11,GS,30.0
s11,GS,26.0
